name,state,staff_tests,total_staff_cases,staff_recovered,total_staff_deaths,prisoner_tests,total_prisoner_cases,prisoners_recovered,total_prisoner_deaths,as_of_date,year,month,region
Alabama,AL,0.0,11.0,0.0,0.0,61.0,4.0,0.0,1.0,2020-04-28,2020.0,4.0,South
Alabama,AL,0.0,42.0,0.0,0.0,74.0,7.0,0.0,0.0,2020-05-26,2020.0,5.0,South
Alabama,AL,0.0,111.0,74.0,1.0,177.0,57.0,10.0,6.0,2020-06-30,2020.0,6.0,South
Alabama,AL,0.0,125.0,82.0,1.0,407.0,131.0,96.0,8.0,2020-07-28,2020.0,7.0,South
Alabama,AL,0.0,62.0,110.0,0.0,990.0,137.0,190.0,4.0,2020-08-25,2020.0,8.0,South
Alabama,AL,0.0,45.0,87.0,0.0,353.0,79.0,73.0,4.0,2020-09-28,2020.0,9.0,South
Alabama,AL,0.0,57.0,25.0,0.0,3260.0,117.0,39.0,4.0,2020-10-26,2020.0,10.0,South
Alabama,AL,0.0,212.0,51.0,0.0,1693.0,323.0,319.0,7.0,2020-11-30,2020.0,11.0,South
Alabama,AL,0.0,137.0,90.0,0.0,5639.0,306.0,268.0,20.0,2020-12-28,2020.0,12.0,South
Alabama,AL,0.0,147.0,271.0,1.0,2023.0,208.0,195.0,6.0,2021-01-25,2021.0,1.0,South
Alaska,AK,,8.0,0.0,0.0,207.0,1.0,0.0,0.0,2020-04-29,2020.0,4.0,West
Alaska,AK,,3.0,0.0,0.0,289.0,1.0,0.0,0.0,2020-05-27,2020.0,5.0,West
Alaska,AK,,0.0,0.0,0.0,222.0,0.0,0.0,0.0,2020-06-23,2020.0,6.0,West
Alaska,AK,,4.0,0.0,0.0,1623.0,15.0,0.0,0.0,2020-07-28,2020.0,7.0,West
Alaska,AK,,16.0,0.0,0.0,1737.0,22.0,0.0,0.0,2020-08-26,2020.0,8.0,West
Alaska,AK,,1.0,0.0,0.0,1659.0,26.0,0.0,0.0,2020-09-29,2020.0,9.0,West
Alaska,AK,,20.0,0.0,0.0,1782.0,121.0,0.0,0.0,2020-10-27,2020.0,10.0,West
Alaska,AK,,59.0,0.0,0.0,3201.0,458.0,0.0,1.0,2020-11-24,2020.0,11.0,West
Alaska,AK,,105.0,0.0,0.0,5272.0,1322.0,0.0,4.0,2020-12-28,2020.0,12.0,West
Alaska,AK,,52.0,0.0,0.0,3862.0,328.0,0.0,0.0,2021-01-25,2021.0,1.0,West
Arizona,AZ,,0.0,0.0,0.0,195.0,50.0,0.0,2.0,2020-04-29,2020.0,4.0,West
Arizona,AZ,,23.0,0.0,0.0,861.0,133.0,0.0,5.0,2020-05-27,2020.0,5.0,West
Arizona,AZ,,151.0,90.0,1.0,2361.0,238.0,166.0,2.0,2020-06-30,2020.0,6.0,West
Arizona,AZ,,294.0,292.0,0.0,1795.0,403.0,179.0,7.0,2020-07-28,2020.0,7.0,West
Arizona,AZ,,153.0,197.0,0.0,18929.0,1056.0,479.0,10.0,2020-08-25,2020.0,8.0,West
Arizona,AZ,,28.0,53.0,0.0,15880.0,706.0,1649.0,2.0,2020-09-29,2020.0,9.0,West
Arizona,AZ,,57.0,25.0,0.0,901.0,50.0,68.0,0.0,2020-10-27,2020.0,10.0,West
Arizona,AZ,,238.0,108.0,0.0,933.0,318.0,34.0,0.0,2020-11-24,2020.0,11.0,West
Arizona,AZ,,773.0,617.0,0.0,879.0,3461.0,2096.0,6.0,2020-12-29,2020.0,12.0,West
Arizona,AZ,,660.0,470.0,0.0,698.0,3132.0,2840.0,13.0,2021-01-26,2021.0,1.0,West
Arkansas,AR,647.0,95.0,0.0,0.0,1855.0,923.0,0.0,0.0,2020-04-28,2020.0,4.0,South
Arkansas,AR,161.0,40.0,0.0,1.0,858.0,328.0,0.0,8.0,2020-05-27,2020.0,5.0,South
Arkansas,AR,1395.0,83.0,83.0,0.0,4324.0,1236.0,976.0,5.0,2020-06-30,2020.0,6.0,South
Arkansas,AR,675.0,91.0,37.0,0.0,1726.0,1364.0,1121.0,14.0,2020-07-28,2020.0,7.0,South
Arkansas,AR,2189.0,87.0,153.0,0.0,7380.0,1343.0,1668.0,11.0,2020-08-25,2020.0,8.0,South
Arkansas,AR,47.0,384.0,7.0,1.0,1257.0,1228.0,1166.0,4.0,2020-09-29,2020.0,9.0,South
Arkansas,AR,0.0,0.0,0.0,0.0,1080.0,1107.0,1063.0,6.0,2020-10-27,2020.0,10.0,South
Arkansas,AR,0.0,0.0,0.0,0.0,1252.0,1257.0,1427.0,0.0,2020-11-24,2020.0,11.0,South
Arkansas,AR,0.0,33.0,0.0,1.0,228.0,1793.0,1638.0,2.0,2020-12-29,2020.0,12.0,South
Arkansas,AR,0.0,0.0,0.0,1.0,0.0,326.0,822.0,2.0,2021-01-26,2021.0,1.0,South
California,CA,,128.0,0.0,0.0,1054.0,204.0,0.0,1.0,2020-04-29,2020.0,4.0,West
California,CA,,135.0,0.0,0.0,10611.0,1011.0,0.0,8.0,2020-05-27,2020.0,5.0,West
California,CA,,575.0,228.0,2.0,28922.0,3723.0,1954.0,13.0,2020-06-30,2020.0,6.0,West
California,CA,,818.0,319.0,1.0,25090.0,2767.0,3564.0,25.0,2020-07-28,2020.0,7.0,West
California,CA,,1053.0,783.0,6.0,17481.0,2457.0,2614.0,10.0,2020-08-25,2020.0,8.0,West
California,CA,,926.0,1311.0,0.0,10083.0,4060.0,3308.0,10.0,2020-09-29,2020.0,9.0,West
California,CA,,673.0,885.0,1.0,6738.0,1397.0,2903.0,9.0,2020-10-27,2020.0,10.0,West
California,CA,,1586.0,805.0,0.0,10199.0,3859.0,1566.0,9.0,2020-11-25,2020.0,11.0,West
California,CA,,5803.0,3259.0,1.0,5329.0,18919.0,13628.0,35.0,2020-12-29,2020.0,12.0,West
California,CA,,3306.0,5944.0,11.0,674.0,8197.0,13500.0,67.0,2021-01-26,2021.0,1.0,West
Colorado,CO,,17.0,0.0,0.0,501.0,256.0,0.0,0.0,2020-04-30,2020.0,4.0,West
Colorado,CO,,17.0,0.0,0.0,2963.0,337.0,0.0,2.0,2020-05-27,2020.0,5.0,West
Colorado,CO,,18.0,17.0,0.0,914.0,37.0,161.0,1.0,2020-06-30,2020.0,6.0,West
Colorado,CO,,38.0,27.0,0.0,12057.0,211.0,66.0,0.0,2020-07-28,2020.0,7.0,West
Colorado,CO,,33.0,41.0,0.0,10838.0,42.0,180.0,0.0,2020-08-25,2020.0,8.0,West
Colorado,CO,,29.0,25.0,0.0,7695.0,9.0,15.0,0.0,2020-09-29,2020.0,9.0,West
Colorado,CO,,141.0,46.0,0.0,15400.0,515.0,101.0,1.0,2020-10-27,2020.0,10.0,West
Colorado,CO,,431.0,0.0,0.0,34293.0,2128.0,0.0,3.0,2020-11-24,2020.0,11.0,West
Colorado,CO,,514.0,0.0,0.0,42613.0,3590.0,0.0,17.0,2020-12-29,2020.0,12.0,West
Colorado,CO,,214.0,0.0,0.0,23371.0,1022.0,0.0,3.0,2021-01-26,2021.0,1.0,West
Connecticut,CT,0.0,323.0,0.0,0.0,911.0,415.0,0.0,3.0,2020-04-29,2020.0,4.0,Northeast
Connecticut,CT,0.0,52.0,0.0,0.0,0.0,436.0,0.0,4.0,2020-05-28,2020.0,5.0,Northeast
Connecticut,CT,403.0,2.0,22.0,0.0,8556.0,489.0,811.0,0.0,2020-06-30,2020.0,6.0,Northeast
Connecticut,CT,3926.0,6.0,1.0,0.0,1336.0,59.0,-3.0,0.0,2020-07-28,2020.0,7.0,Northeast
Connecticut,CT,1562.0,8.0,7.0,0.0,4333.0,137.0,119.0,0.0,2020-08-25,2020.0,8.0,Northeast
Connecticut,CT,3621.0,14.0,11.0,0.0,3175.0,20.0,98.0,0.0,2020-09-22,2020.0,9.0,Northeast
Connecticut,CT,3471.0,74.0,28.0,0.0,2298.0,115.0,74.0,0.0,2020-10-27,2020.0,10.0,Northeast
Connecticut,CT,6059.0,186.0,107.0,0.0,2479.0,136.0,71.0,1.0,2020-11-24,2020.0,11.0,Northeast
Connecticut,CT,9658.0,330.0,258.0,0.0,15364.0,1146.0,714.0,5.0,2020-12-29,2020.0,12.0,Northeast
Connecticut,CT,6068.0,413.0,376.0,0.0,10069.0,768.0,1039.0,6.0,2021-01-26,2021.0,1.0,Northeast
Delaware,DE,0.0,38.0,0.0,0.0,196.0,67.0,0.0,3.0,2020-04-28,2020.0,4.0,South
Delaware,DE,470.0,50.0,0.0,1.0,82.0,81.0,0.0,4.0,2020-05-29,2020.0,5.0,South
Delaware,DE,34.0,7.0,32.0,0.0,24.0,2.0,8.0,0.0,2020-06-29,2020.0,6.0,South
Delaware,DE,524.0,60.0,21.0,0.0,1275.0,378.0,304.0,1.0,2020-07-29,2020.0,7.0,South
Delaware,DE,7.0,14.0,51.0,0.0,8.0,13.0,74.0,2.0,2020-08-27,2020.0,8.0,South
Delaware,DE,178.0,15.0,7.0,0.0,271.0,30.0,1.0,1.0,2020-09-22,2020.0,9.0,South
Delaware,DE,70.0,24.0,7.0,0.0,142.0,4.0,27.0,0.0,2020-10-28,2020.0,10.0,South
Delaware,DE,687.0,29.0,32.0,0.0,3999.0,43.0,5.0,0.0,2020-11-18,2020.0,11.0,South
Delaware,DE,297.0,336.0,265.0,0.0,4269.0,1132.0,890.0,1.0,2020-12-29,2020.0,12.0,South
Delaware,DE,0.0,0.0,0.0,0.0,0.0,149.0,263.0,0.0,2021-01-11,2021.0,1.0,South
Federal,US,,467.0,0.0,0.0,0.0,1969.0,0.0,31.0,2020-04-29,2020.0,4.0,Federal
Federal,US,,125.0,0.0,0.0,0.0,3260.0,0.0,34.0,2020-05-27,2020.0,5.0,Federal
Federal,US,,128.0,162.0,1.0,4848.0,1708.0,1974.0,29.0,2020-06-30,2020.0,6.0,Federal
Federal,US,,414.0,106.0,0.0,14116.0,3832.0,1535.0,11.0,2020-07-28,2020.0,7.0,Federal
Federal,US,,390.0,212.0,0.0,10773.0,1746.0,3936.0,17.0,2020-08-25,2020.0,8.0,Federal
Federal,US,,318.0,240.0,1.0,11850.0,3070.0,2796.0,11.0,2020-09-29,2020.0,9.0,Federal
Federal,US,,348.0,190.0,0.0,9819.0,2571.0,2366.0,4.0,2020-10-27,2020.0,10.0,Federal
Federal,US,,924.0,472.0,0.0,10349.0,6151.0,3958.0,20.0,2020-11-24,2020.0,11.0,Federal
Federal,US,,1367.0,1026.0,0.0,15593.0,15239.0,12273.0,36.0,2020-12-29,2020.0,12.0,Federal
Federal,US,,1533.0,1211.0,1.0,5991.0,7627.0,11425.0,29.0,2021-01-26,2021.0,1.0,Federal
Florida,FL,0.0,136.0,0.0,0.0,155.0,202.0,0.0,5.0,2020-04-29,2020.0,4.0,South
Florida,FL,0.0,113.0,0.0,0.0,11964.0,1232.0,0.0,6.0,2020-05-27,2020.0,5.0,South
Florida,FL,0.0,197.0,0.0,0.0,10360.0,593.0,0.0,13.0,2020-06-30,2020.0,6.0,South
Florida,FL,0.0,1033.0,0.0,2.0,23114.0,4919.0,0.0,22.0,2020-07-28,2020.0,7.0,South
Florida,FL,601.0,1010.0,908.0,1.0,33552.0,8499.0,993.0,42.0,2020-08-26,2020.0,8.0,South
Florida,FL,0.0,672.0,929.0,0.0,1831.0,918.0,4250.0,46.0,2020-09-30,2020.0,9.0,South
Florida,FL,0.0,273.0,427.0,1.0,1584.0,261.0,462.0,36.0,2020-10-28,2020.0,10.0,South
Florida,FL,0.0,294.0,312.0,0.0,1635.0,391.0,161.0,17.0,2020-11-25,2020.0,11.0,South
Florida,FL,0.0,654.0,331.0,1.0,735.0,522.0,629.0,4.0,2020-12-30,2020.0,12.0,South
Florida,FL,0.0,715.0,807.0,1.0,0.0,216.0,444.0,14.0,2021-01-26,2021.0,1.0,South
Georgia,GA,,74.0,0.0,1.0,,224.0,0.0,7.0,2020-04-29,2020.0,4.0,South
Georgia,GA,,73.0,0.0,0.0,,187.0,0.0,9.0,2020-05-27,2020.0,5.0,South
Georgia,GA,,64.0,61.0,0.0,,296.0,175.0,5.0,2020-06-30,2020.0,6.0,South
Georgia,GA,,219.0,95.0,0.0,,175.0,302.0,9.0,2020-07-28,2020.0,7.0,South
Georgia,GA,,287.0,236.0,0.0,,550.0,338.0,10.0,2020-08-25,2020.0,8.0,South
Georgia,GA,,172.0,289.0,1.0,,440.0,574.0,24.0,2020-09-29,2020.0,9.0,South
Georgia,GA,,95.0,114.0,0.0,,168.0,174.0,13.0,2020-10-27,2020.0,10.0,South
Georgia,GA,,74.0,86.0,0.0,,232.0,210.0,3.0,2020-11-24,2020.0,11.0,South
Georgia,GA,,200.0,138.0,0.0,,373.0,343.0,4.0,2020-12-29,2020.0,12.0,South
Georgia,GA,,269.0,263.0,0.0,,665.0,506.0,3.0,2021-01-27,2021.0,1.0,South
Hawaii,HI,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2020-04-29,2020.0,4.0,West
Hawaii,HI,,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2020-05-27,2020.0,5.0,West
Hawaii,HI,,0.0,0.0,0.0,24.0,0.0,0.0,0.0,2020-06-30,2020.0,6.0,West
Hawaii,HI,,0.0,0.0,0.0,77.0,0.0,0.0,0.0,2020-07-28,2020.0,7.0,West
Hawaii,HI,,57.0,27.0,0.0,1225.0,243.0,0.0,0.0,2020-08-25,2020.0,8.0,West
Hawaii,HI,,57.0,58.0,0.0,2497.0,107.0,307.0,0.0,2020-09-29,2020.0,9.0,West
Hawaii,HI,,6.0,23.0,0.0,1431.0,125.0,92.0,0.0,2020-10-27,2020.0,10.0,West
Hawaii,HI,,14.0,6.0,0.0,3487.0,751.0,537.0,1.0,2020-11-24,2020.0,11.0,West
Hawaii,HI,,63.0,44.0,0.0,4095.0,484.0,553.0,0.0,2020-12-29,2020.0,12.0,West
Hawaii,HI,,19.0,38.0,0.0,1123.0,162.0,362.0,1.0,2021-01-26,2021.0,1.0,West
Idaho,ID,60.0,4.0,0.0,0.0,24.0,0.0,0.0,0.0,2020-04-29,2020.0,4.0,West
Idaho,ID,18.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,2020-05-27,2020.0,5.0,West
Idaho,ID,62.0,17.0,0.0,0.0,318.0,9.0,0.0,0.0,2020-06-30,2020.0,6.0,West
Idaho,ID,719.0,68.0,60.0,0.0,1590.0,763.0,477.0,0.0,2020-07-28,2020.0,7.0,West
Idaho,ID,510.0,10.0,31.0,0.0,2686.0,442.0,471.0,1.0,2020-08-25,2020.0,8.0,West
Idaho,ID,395.0,32.0,28.0,0.0,3430.0,543.0,284.0,1.0,2020-09-29,2020.0,9.0,West
Idaho,ID,782.0,53.0,30.0,0.0,726.0,397.0,348.0,1.0,2020-10-27,2020.0,10.0,West
Idaho,ID,729.0,89.0,66.0,0.0,635.0,479.0,294.0,2.0,2020-11-24,2020.0,11.0,West
Idaho,ID,990.0,120.0,156.0,0.0,318.0,972.0,435.0,1.0,2020-12-29,2020.0,12.0,West
Idaho,ID,883.0,51.0,43.0,0.0,383.0,361.0,271.0,0.0,2021-01-26,2021.0,1.0,West
Illinois,IL,0.0,146.0,0.0,0.0,587.0,152.0,0.0,10.0,2020-04-29,2020.0,4.0,Midwest
Illinois,IL,0.0,23.0,0.0,0.0,50.0,60.0,0.0,3.0,2020-05-28,2020.0,5.0,Midwest
Illinois,IL,0.0,23.0,28.0,0.0,350.0,107.0,50.0,0.0,2020-06-30,2020.0,6.0,Midwest
Illinois,IL,0.0,72.0,40.0,0.0,1185.0,38.0,97.0,0.0,2020-07-28,2020.0,7.0,Midwest
Illinois,IL,0.0,190.0,124.0,0.0,4615.0,414.0,159.0,1.0,2020-08-25,2020.0,8.0,Midwest
Illinois,IL,0.0,379.0,357.0,0.0,3200.0,1009.0,779.0,8.0,2020-09-29,2020.0,9.0,Midwest
Illinois,IL,0.0,316.0,274.0,0.0,3200.0,517.0,637.0,7.0,2020-10-27,2020.0,10.0,Midwest
Illinois,IL,3592.0,1095.0,770.0,1.0,3362.0,1660.0,863.0,12.0,2020-11-24,2020.0,11.0,Midwest
Illinois,IL,18317.0,1157.0,1341.0,0.0,33776.0,3592.0,3110.0,24.0,2020-12-29,2020.0,12.0,Midwest
Illinois,IL,36368.0,498.0,656.0,0.0,137292.0,2645.0,3653.0,19.0,2021-01-26,2021.0,1.0,Midwest
Indiana,IN,0.0,125.0,0.0,2.0,0.0,334.0,0.0,7.0,2020-04-29,2020.0,4.0,Midwest
Indiana,IN,293.0,134.0,0.0,0.0,499.0,322.0,0.0,11.0,2020-05-27,2020.0,5.0,Midwest
Indiana,IN,144.0,16.0,59.0,0.0,494.0,42.0,193.0,2.0,2020-06-30,2020.0,6.0,Midwest
Indiana,IN,145.0,13.0,20.0,0.0,487.0,8.0,29.0,0.0,2020-07-28,2020.0,7.0,Midwest
Indiana,IN,385.0,58.0,37.0,0.0,1152.0,256.0,16.0,0.0,2020-08-25,2020.0,8.0,Midwest
Indiana,IN,339.0,70.0,57.0,0.0,1785.0,248.0,413.0,6.0,2020-09-29,2020.0,9.0,Midwest
Indiana,IN,505.0,91.0,61.0,1.0,2205.0,233.0,268.0,2.0,2020-10-27,2020.0,10.0,Midwest
Indiana,IN,1024.0,325.0,206.0,0.0,2569.0,596.0,424.0,7.0,2020-11-24,2020.0,11.0,Midwest
Indiana,IN,1275.0,449.0,471.0,1.0,3127.0,929.0,1159.0,10.0,2020-12-29,2020.0,12.0,Midwest
Indiana,IN,455.0,164.0,241.0,0.0,1823.0,266.0,336.0,4.0,2021-01-26,2021.0,1.0,Midwest
Iowa,IA,,5.0,0.0,0.0,262.0,15.0,0.0,0.0,2020-04-29,2020.0,4.0,Midwest
Iowa,IA,,11.0,0.0,0.0,883.0,8.0,0.0,0.0,2020-05-27,2020.0,5.0,Midwest
Iowa,IA,,7.0,9.0,0.0,1130.0,12.0,22.0,0.0,2020-06-29,2020.0,6.0,Midwest
Iowa,IA,,40.0,22.0,0.0,3563.0,340.0,283.0,3.0,2020-07-28,2020.0,7.0,Midwest
Iowa,IA,,32.0,34.0,0.0,3164.0,149.0,84.0,0.0,2020-08-25,2020.0,8.0,Midwest
Iowa,IA,,54.0,50.0,0.0,4536.0,559.0,615.0,1.0,2020-09-29,2020.0,9.0,Midwest
Iowa,IA,,50.0,45.0,0.0,6178.0,173.0,217.0,0.0,2020-10-27,2020.0,10.0,Midwest
Iowa,IA,,285.0,231.0,1.0,7867.0,1943.0,1754.0,6.0,2020-11-24,2020.0,11.0,Midwest
Iowa,IA,,128.0,179.0,1.0,4872.0,758.0,789.0,3.0,2020-12-29,2020.0,12.0,Midwest
Iowa,IA,,66.0,74.0,0.0,5164.0,470.0,538.0,1.0,2021-01-26,2021.0,1.0,Midwest
Kansas,KS,0.0,78.0,0.0,0.0,2084.0,81.0,0.0,2.0,2020-04-29,2020.0,4.0,Midwest
Kansas,KS,0.0,33.0,0.0,2.0,102.0,784.0,0.0,2.0,2020-05-27,2020.0,5.0,Midwest
Kansas,KS,235.0,4.0,17.0,0.0,533.0,36.0,41.0,0.0,2020-06-23,2020.0,6.0,Midwest
Kansas,KS,0.0,13.0,51.0,1.0,1238.0,24.0,17.0,0.0,2020-07-29,2020.0,7.0,Midwest
Kansas,KS,1059.0,57.0,43.0,0.0,2259.0,483.0,108.0,0.0,2020-08-26,2020.0,8.0,Midwest
Kansas,KS,406.0,42.0,0.0,0.0,4702.0,679.0,0.0,1.0,2020-09-23,2020.0,9.0,Midwest
Kansas,KS,0.0,195.0,0.0,0.0,0.0,1518.0,0.0,2.0,2020-10-29,2020.0,10.0,Midwest
Kansas,KS,0.0,252.0,0.0,0.0,0.0,1060.0,0.0,4.0,2020-11-23,2020.0,11.0,Midwest
Kansas,KS,0.0,291.0,0.0,1.0,0.0,518.0,0.0,1.0,2020-12-28,2020.0,12.0,Midwest
Kansas,KS,0.0,156.0,0.0,1.0,0.0,578.0,0.0,2.0,2021-01-28,2021.0,1.0,Midwest
Kentucky,KY,0.0,25.0,0.0,0.0,0.0,38.0,0.0,2.0,2020-04-29,2020.0,4.0,South
Kentucky,KY,0.0,23.0,0.0,0.0,0.0,312.0,0.0,0.0,2020-05-27,2020.0,5.0,South
Kentucky,KY,0.0,12.0,45.0,0.0,0.0,73.0,512.0,0.0,2020-06-29,2020.0,6.0,South
Kentucky,KY,0.0,55.0,0.0,0.0,0.0,375.0,0.0,6.0,2020-07-28,2020.0,7.0,South
Kentucky,KY,0.0,29.0,40.0,1.0,0.0,70.0,119.0,4.0,2020-08-25,2020.0,8.0,South
Kentucky,KY,0.0,5.0,26.0,0.0,0.0,23.0,213.0,1.0,2020-09-29,2020.0,9.0,South
Kentucky,KY,0.0,40.0,32.0,1.0,0.0,264.0,284.0,0.0,2020-10-27,2020.0,10.0,South
Kentucky,KY,0.0,170.0,89.0,0.0,0.0,1322.0,328.0,2.0,2020-11-24,2020.0,11.0,South
Kentucky,KY,0.0,209.0,200.0,2.0,0.0,1652.0,1570.0,19.0,2020-12-28,2020.0,12.0,South
Kentucky,KY,0.0,325.0,306.0,1.0,0.0,2591.0,3043.0,8.0,2021-01-26,2021.0,1.0,South
Louisiana,LA,0.0,102.0,0.0,3.0,1608.0,273.0,0.0,3.0,2020-04-29,2020.0,4.0,South
Louisiana,LA,0.0,45.0,0.0,0.0,0.0,238.0,0.0,11.0,2020-05-27,2020.0,5.0,South
Louisiana,LA,0.0,44.0,82.0,0.0,0.0,116.0,521.0,2.0,2020-06-30,2020.0,6.0,South
Louisiana,LA,296.0,102.0,52.0,2.0,511.0,206.0,42.0,1.0,2020-07-28,2020.0,7.0,South
Louisiana,LA,480.0,92.0,87.0,0.0,2789.0,392.0,320.0,2.0,2020-08-25,2020.0,8.0,South
Louisiana,LA,127.0,105.0,144.0,0.0,1285.0,1136.0,1263.0,10.0,2020-09-29,2020.0,9.0,South
Louisiana,LA,79.0,26.0,55.0,0.0,609.0,49.0,145.0,1.0,2020-10-27,2020.0,10.0,South
Louisiana,LA,59.0,49.0,31.0,0.0,299.0,94.0,18.0,1.0,2020-11-24,2020.0,11.0,South
Louisiana,LA,134.0,153.0,121.0,0.0,217.0,181.0,182.0,0.0,2020-12-29,2020.0,12.0,South
Louisiana,LA,153.0,123.0,127.0,1.0,377.0,134.0,160.0,2.0,2021-01-26,2021.0,1.0,South
Maine,ME,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2020-04-29,2020.0,4.0,Northeast
Maine,ME,,0.0,0.0,0.0,471.0,4.0,0.0,0.0,2020-05-27,2020.0,5.0,Northeast
Maine,ME,,0.0,0.0,0.0,505.0,0.0,4.0,0.0,2020-06-23,2020.0,6.0,Northeast
Maine,ME,,0.0,0.0,0.0,263.0,0.0,0.0,0.0,2020-07-28,2020.0,7.0,Northeast
Maine,ME,,0.0,0.0,0.0,341.0,0.0,0.0,0.0,2020-08-25,2020.0,8.0,Northeast
Maine,ME,,1.0,1.0,0.0,407.0,0.0,0.0,0.0,2020-09-29,2020.0,9.0,Northeast
Maine,ME,,5.0,0.0,0.0,1030.0,0.0,0.0,0.0,2020-10-27,2020.0,10.0,Northeast
Maine,ME,,25.0,21.0,0.0,2726.0,146.0,146.0,0.0,2020-11-24,2020.0,11.0,Northeast
Maine,ME,,13.0,17.0,0.0,755.0,6.0,-5.0,1.0,2020-12-29,2020.0,12.0,Northeast
Maine,ME,,7.0,7.0,0.0,426.0,1.0,5.0,0.0,2021-01-26,2021.0,1.0,Northeast
Maryland,MD,0.0,160.0,0.0,0.0,0.0,52.0,0.0,2.0,2020-04-29,2020.0,4.0,South
Maryland,MD,0.0,77.0,0.0,0.0,0.0,93.0,0.0,4.0,2020-05-25,2020.0,5.0,South
Maryland,MD,4544.0,186.0,133.0,1.0,14588.0,436.0,117.0,2.0,2020-06-30,2020.0,6.0,South
Maryland,MD,658.0,42.0,136.0,0.0,2974.0,60.0,460.0,0.0,2020-07-27,2020.0,7.0,South
Maryland,MD,5993.0,150.0,67.0,0.0,877.0,67.0,80.0,0.0,2020-08-31,2020.0,8.0,South
Maryland,MD,7676.0,68.0,151.0,1.0,4910.0,166.0,50.0,3.0,2020-09-28,2020.0,9.0,South
Maryland,MD,5528.0,86.0,64.0,0.0,6079.0,127.0,195.0,0.0,2020-10-27,2020.0,10.0,South
Maryland,MD,9157.0,346.0,171.0,0.0,7507.0,672.0,327.0,2.0,2020-11-30,2020.0,11.0,South
Maryland,MD,6338.0,509.0,472.0,0.0,7420.0,1417.0,1188.0,5.0,2020-12-28,2020.0,12.0,South
Maryland,MD,1363.0,311.0,396.0,2.0,5814.0,752.0,1076.0,2.0,2021-01-25,2021.0,1.0,South
Massachusetts,MA,,106.0,0.0,0.0,451.0,174.0,0.0,7.0,2020-04-26,2020.0,4.0,Northeast
Massachusetts,MA,,73.0,38.0,0.0,6932.0,224.0,58.0,1.0,2020-05-31,2020.0,5.0,Northeast
Massachusetts,MA,,8.0,9.0,0.0,584.0,9.0,40.0,0.0,2020-06-28,2020.0,6.0,Northeast
Massachusetts,MA,,3.0,1.0,0.0,338.0,2.0,2.0,0.0,2020-07-29,2020.0,7.0,Northeast
Massachusetts,MA,,8.0,1.0,0.0,756.0,1.0,1.0,0.0,2020-08-26,2020.0,8.0,Northeast
Massachusetts,MA,,5.0,0.0,0.0,431.0,2.0,0.0,0.0,2020-09-23,2020.0,9.0,Northeast
Massachusetts,MA,,26.0,0.0,0.0,977.0,55.0,0.0,0.0,2020-10-28,2020.0,10.0,Northeast
Massachusetts,MA,,147.0,0.0,0.0,5212.0,543.0,0.0,0.0,2020-11-24,2020.0,11.0,Northeast
Massachusetts,MA,,326.0,0.0,0.0,6905.0,1066.0,0.0,4.0,2020-12-30,2020.0,12.0,Northeast
Massachusetts,MA,,161.0,0.0,0.0,1996.0,776.0,0.0,7.0,2021-01-27,2021.0,1.0,Northeast
Michigan,MI,0.0,243.0,0.0,2.0,2657.0,1388.0,0.0,41.0,2020-04-29,2020.0,4.0,Midwest
Michigan,MI,0.0,91.0,0.0,0.0,35028.0,1929.0,0.0,21.0,2020-05-27,2020.0,5.0,Midwest
Michigan,MI,14674.0,17.0,98.0,0.0,155.0,674.0,2375.0,6.0,2020-06-30,2020.0,6.0,Midwest
Michigan,MI,0.0,35.0,32.0,1.0,-1056.0,-138.0,919.0,0.0,2020-07-28,2020.0,7.0,Midwest
Michigan,MI,0.0,37.0,37.0,0.0,261.0,1216.0,200.0,1.0,2020-08-25,2020.0,8.0,Midwest
Michigan,MI,0.0,68.0,41.0,0.0,796.0,454.0,907.0,3.0,2020-09-29,2020.0,9.0,Midwest
Michigan,MI,19990.0,310.0,62.0,0.0,132559.0,1070.0,512.0,2.0,2020-10-27,2020.0,10.0,Midwest
Michigan,MI,29490.0,916.0,391.0,0.0,117641.0,5495.0,578.0,3.0,2020-11-24,2020.0,11.0,Midwest
Michigan,MI,27259.0,1188.0,938.0,1.0,113642.0,9510.0,5049.0,39.0,2020-12-29,2020.0,12.0,Midwest
Michigan,MI,26671.0,478.0,40.0,0.0,64497.0,2498.0,8406.0,16.0,2021-01-26,2021.0,1.0,Midwest
Minnesota,MN,0.0,39.0,0.0,0.0,334.0,79.0,0.0,0.0,2020-04-29,2020.0,4.0,Midwest
Minnesota,MN,0.0,16.0,0.0,0.0,2157.0,45.0,0.0,0.0,2020-05-27,2020.0,5.0,Midwest
Minnesota,MN,0.0,6.0,16.0,0.0,8859.0,217.0,0.0,2.0,2020-06-30,2020.0,6.0,Midwest
Minnesota,MN,0.0,14.0,5.0,0.0,13269.0,120.0,87.0,0.0,2020-07-28,2020.0,7.0,Midwest
Minnesota,MN,0.0,34.0,22.0,0.0,9906.0,61.0,1052.0,0.0,2020-08-25,2020.0,8.0,Midwest
