"","Facility","Name","State","Date","Residents.Confirmed","Staff.Confirmed","Resident.Deaths","Staff.Deaths","Residents.Recovered","Staff.Recovered","Residents.Tested","Staff.Tested","Residents.Pending","Staff.Pending","Residents.Negative","Staff.Negative","Residents.Quarantine","Staff.Quarantine","hifld_id","Count.ID","Population_HIFLD","Population.Source"
"276","Prison","STATEWIDE","Arkansas",2020-08-23,"5038","370","NA","NA","4166","341","13035","4179","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"277","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-23,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"278","Prison","STATEWIDE","Arkansas",2020-08-24,"5038","370","NA","NA","4166","341","13035","4179","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"279","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-24,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"280","Prison","STATEWIDE","Arkansas",2020-08-25,"5038","370","NA","NA","4166","341","13035","4179","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"281","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-25,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"282","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-26,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"283","Prison","STATEWIDE","Arkansas",2020-08-26,"5038","370","NA","NA","4166","341","13035","4179","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"284","Prison","STATEWIDE","Arkansas",2020-08-27,"5038","370","NA","NA","4166","341","13035","4179","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"285","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-27,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"286","Prison","STATEWIDE","Arkansas",2020-08-28,"5038","370","NA","NA","4166","341","13035","4179","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"287","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-28,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"288","Prison","STATEWIDE","Arkansas",2020-08-29,"5194","396","NA","NA","4675","374","16143","5067","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"289","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-29,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"290","Prison","STATEWIDE","Arkansas",2020-08-30,"5194","396","NA","NA","4675","374","16143","5067","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"291","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-30,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"292","Prison","STATEWIDE","Arkansas",2020-08-31,"5194","396","NA","NA","4675","374","16143","5067","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"293","Prison","CUMMINS UNIT PRISON","Arkansas",2020-08-31,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"294","Prison","STATEWIDE","Arkansas",2020-09-01,"5194","396","NA","NA","4675","374","16143","5067","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"295","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-01,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"296","Prison","STATEWIDE","Arkansas",2020-09-02,"5570","399","NA","NA","5119","381","16646","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"297","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-02,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"298","Prison","STATEWIDE","Arkansas",2020-09-03,"5570","399","NA","NA","5119","381","16646","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"299","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-03,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"300","Prison","STATEWIDE","Arkansas",2020-09-04,"5570","399","NA","NA","5119","381","16646","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"301","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-04,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"302","Prison","STATEWIDE","Arkansas",2020-09-05,"5570","399","NA","NA","5119","381","16646","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"303","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-05,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"304","Prison","STATEWIDE","Arkansas",2020-09-06,"5570","399","NA","NA","5119","381","16646","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"305","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-06,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"306","Prison","STATEWIDE","Arkansas",2020-09-07,"5570","399","NA","NA","5119","381","16646","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"307","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-07,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"308","Prison","STATEWIDE","Arkansas",2020-09-08,"5570","399","NA","NA","5119","381","16646","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"309","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-08,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"310","Prison","STATEWIDE","Arkansas",2020-09-09,"5570","399","NA","NA","5119","381","16646","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"311","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-09,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"312","Prison","STATEWIDE","Arkansas",2020-09-10,"5570","399","NA","NA","5119","381","16646","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"313","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-10,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"314","Prison","STATEWIDE","Arkansas",2020-09-11,"5748","399","NA","NA","5278","399","16727","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"315","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-11,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"316","Prison","STATEWIDE","Arkansas",2020-09-12,"5748","399","NA","NA","5278","399","16727","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"317","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-12,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"318","Prison","STATEWIDE","Arkansas",2020-09-13,"5748","399","NA","NA","5278","399","16727","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"319","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-13,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"320","Prison","STATEWIDE","Arkansas",2020-09-14,"5748","399","NA","NA","5278","399","16727","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"321","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-14,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"322","Prison","STATEWIDE","Arkansas",2020-09-15,"5748","399","NA","NA","5278","399","16727","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"323","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-15,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"324","Prison","STATEWIDE","Arkansas",2020-09-16,"5748","399","NA","NA","5278","399","16727","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"325","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-16,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"326","Prison","STATEWIDE","Arkansas",2020-09-18,"5950","454","NA","NA","5767","399","16928","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"327","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-18,"NA","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"328","Prison","STATEWIDE","Arkansas",2020-09-20,"5748","399","NA","NA","5278","399","16727","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"329","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-20,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"330","Prison","STATEWIDE","Arkansas",2020-09-23,"5950","454","NA","NA","5767","399","16928","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"331","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-23,"NA","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"332","Prison","STATEWIDE","Arkansas",2020-09-25,"6172","476","NA","NA","5804","399","17150","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"333","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-25,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"334","Prison","STATEWIDE","Arkansas",2020-09-29,"6172","476","NA","NA","5804","399","17150","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"335","Prison","CUMMINS UNIT PRISON","Arkansas",2020-09-29,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"336","Prison","STATEWIDE","Arkansas",2020-10-01,"6172","476","NA","NA","5804","399","17150","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"337","Prison","CUMMINS UNIT PRISON","Arkansas",2020-10-01,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"338","Prison","STATEWIDE","Arkansas",2020-10-03,"6172","476","NA","NA","5804","399","17150","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"339","Prison","CUMMINS UNIT PRISON","Arkansas",2020-10-03,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"340","Prison","STATEWIDE","Arkansas",2020-10-05,"6172","476","NA","NA","5804","399","17150","5114","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"341","Prison","CUMMINS UNIT PRISON","Arkansas",2020-10-05,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"342","Prison","STATEWIDE","Arkansas",2020-10-07,"6451","83","NA","NA","6047","NA","17429","NA","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"343","Prison","CUMMINS UNIT PRISON","Arkansas",2020-10-07,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"344","Prison","STATEWIDE","Arkansas",2020-10-11,"6451","83","NA","NA","6047","NA","17429","NA","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"345","Prison","CUMMINS UNIT PRISON","Arkansas",2020-10-11,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
"346","Prison","STATEWIDE","Arkansas",2020-10-12,"6451","83","NA","NA","6047","NA","17429","NA","NA","NA","NA","NA","NA","NA",NA,57,NA,"HIFLD Prison Dataset"
"347","Prison","CUMMINS UNIT PRISON","Arkansas",2020-10-12,"NA","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",10000085,56,1899,"HIFLD Prison Dataset"
