name,state,staff_tests,total_staff_cases,staff_recovered,total_staff_deaths,prisoner_tests,total_prisoner_cases,prisoners_recovered,total_prisoner_deaths,as_of_date_month_year,as_of_date,year,month,region,civ_death,civ_cases,civ_hosp,civ_tests,Design capacity 2000/a,Design capacity 2005/a,Percent of design capacity occupied 2000,Percent of design capacity occupied 2005,Rated capacity 2000,Rated capacity 2005,Percent of rated capacity occupied 2000,Percent of rated capacity occupied 2005,Total_18,Male_18,Female_18,Total_19,Male_19,Female_19,Total number of facilities,Facilities operating one or more work programs,Inmates participating in one or more work programs,Prison industries,Support services,Farming ,Public works,Other work programs ,No work programs,phone_rate_avg,Latitude,Longitude
Virginia,VA,6847,128,123,1,3899,1018,786,18,"Sep,2020",9/29/20,2020,9,South,628,27677,1472,0,14792,14792,212,0,32759,32469,96,97,36660,33620,3040,36091,33090,3001,59,58,21089,20,53,29,28,13,0,1.97,37.77,-78.24
Virginia,VA,0,93,90,0,5954,280,386,2,"Oct,2020",10/28/20,2020,10,South,446,32919,1563,0,14792,14792,212,0,32759,32469,96,97,36660,33620,3040,36091,33090,3001,59,58,21089,20,53,29,28,13,0,1.97,37.77,-78.24
Virginia,VA,0,153,110,0,8816,671,438,1,"Nov,2020",11/24/20,2020,11,South,408,56645,2015,0,14792,14792,212,0,32759,32469,96,97,36660,33620,3040,36091,33090,3001,59,58,21089,20,53,29,28,13,0,1.97,37.77,-78.24
Virginia,VA,0,721,464,1,19226,2490,1760,11,"Dec,2020",12/29/20,2020,12,South,970,111749,3422,0,14792,14792,212,0,32759,32469,96,97,36660,33620,3040,36091,33090,3001,59,58,21089,20,53,29,28,13,0,1.97,37.77,-78.24
Virginia,VA,0,447,504,1,8136,1222,1622,8,"Jan,2021",1/26/21,2021,1,South,1432,155195,3368,0,14792,14792,212,0,32759,32469,96,97,36660,33620,3040,36091,33090,3001,59,58,21089,20,53,29,28,13,0,1.97,37.77,-78.24
Washington,WA,,28,,0,252,18,0,0,"Apr,2020",4/29/20,2020,4,West,539,9133,0,0,13165,14731,112,110,9947,12293,148,131,19523,17803,1720,19261,17626,1635,32,29,6375,9,15,5,10,23,3,2.46,47.5,-120.5
Washington,WA,,11,,1,133,23,0,0,"May,2020",5/27/20,2020,5,West,317,7621,3480,0,13165,14731,112,110,9947,12293,148,131,19523,17803,1720,19261,17626,1635,32,29,6375,9,15,5,10,23,3,2.46,47.5,-120.5
Washington,WA,,50,,0,2098,163,0,2,"Jun,2020",6/30/20,2020,6,West,202,11969,843,0,13165,14731,112,110,9947,12293,148,131,19523,17803,1720,19261,17626,1635,32,29,6375,9,15,5,10,23,3,2.46,47.5,-120.5
Washington,WA,,30,,0,821,111,0,0,"Jul,2020",7/28/20,2020,7,West,244,24516,1245,0,13165,14731,112,110,9947,12293,148,131,19523,17803,1720,19261,17626,1635,32,29,6375,9,15,5,10,23,3,2.46,47.5,-120.5
Washington,WA,,28,,0,1419,116,168,0,"Aug,2020",8/25/20,2020,8,West,341,17284,1172,0,13165,14731,112,110,9947,12293,148,131,19523,17803,1720,19261,17626,1635,32,29,6375,9,15,5,10,23,3,2.46,47.5,-120.5
Washington,WA,,25,,0,550,41,85,0,"Sep,2020",9/29/20,2020,9,West,219,13259,743,0,13165,14731,112,110,9947,12293,148,131,19523,17803,1720,19261,17626,1635,32,29,6375,9,15,5,10,23,3,2.46,47.5,-120.5
Washington,WA,,20,,0,766,44,40,0,"Oct,2020",10/27/20,2020,10,West,242,21868,1039,0,13165,14731,112,110,9947,12293,148,131,19523,17803,1720,19261,17626,1635,32,29,6375,9,15,5,10,23,3,2.46,47.5,-120.5
Washington,WA,,128,,0,227,215,20,1,"Nov,2020",11/24/20,2020,11,West,337,64133,2237,0,13165,14731,112,110,9947,12293,148,131,19523,17803,1720,19261,17626,1635,32,29,6375,9,15,5,10,23,3,2.46,47.5,-120.5
Washington,WA,,466,,0,3599,3599,1432,2,"Dec,2020",12/29/20,2020,12,West,717,66590,3812,0,13165,14731,112,110,9947,12293,148,131,19523,17803,1720,19261,17626,1635,32,29,6375,9,15,5,10,23,3,2.46,47.5,-120.5
Washington,WA,,258,,1,1340,1495,3037,5,"Jan,2021",1/26/21,2021,1,West,865,69269,3135,0,13165,14731,112,110,9947,12293,148,131,19523,17803,1720,19261,17626,1635,32,29,6375,9,15,5,10,23,3,2.46,47.5,-120.5
West Virginia,WV,0,1,0,0,0,0,0,0,"Apr,2020",4/29/20,2020,4,South,40,956,-1,44541,3193,2976,96,132,3098,4047,99,97,6775,5989,786,6800,5979,821,15,11,2074,6,11,4,8,1,1,1.32,38.63,-80.73
West Virginia,WV,42,8,0,0,1087,102,0,0,"May,2020",5/27/20,2020,5,South,34,892,0,53081,3193,2976,96,132,3098,4047,99,97,6775,5989,786,6800,5979,821,15,11,2074,6,11,4,8,1,1,1.32,38.63,-80.73
West Virginia,WV,3990,7,13,0,3998,24,125,0,"Jun,2020",6/30/20,2020,6,South,18,895,0,74041,3193,2976,96,132,3098,4047,99,97,6775,5989,786,6800,5979,821,15,11,2074,6,11,4,8,1,1,1.32,38.63,-80.73
West Virginia,WV,156,10,11,0,57,0,1,0,"Jul,2020",7/28/20,2020,7,South,23,3737,0,112185,3193,2976,96,132,3098,4047,99,97,6775,5989,786,6800,5979,821,15,11,2074,6,11,4,8,1,1,1.32,38.63,-80.73
West Virginia,WV,439,37,27,0,244,4,1,0,"Aug,2020",8/25/20,2020,8,South,98,3608,0,152015,3193,2976,96,132,3098,4047,99,97,6775,5989,786,6800,5979,821,15,11,2074,6,11,4,8,1,1,1.32,38.63,-80.73
West Virginia,WV,1019,71,66,0,1224,195,187,1,"Sep,2020",9/29/20,2020,9,South,136,5598,0,125250,3193,2976,96,132,3098,4047,99,97,6775,5989,786,6800,5979,821,15,11,2074,6,11,4,8,1,1,1.32,38.63,-80.73
West Virginia,WV,1241,29,41,0,184,12,6,1,"Oct,2020",10/27/20,2020,10,South,107,8612,0,215496,3193,2976,96,132,3098,4047,99,97,6775,5989,786,6800,5979,821,15,11,2074,6,11,4,8,1,1,1.32,38.63,-80.73
West Virginia,WV,-1331,74,49,0,1001,313,274,0,"Nov,2020",11/24/20,2020,11,South,278,23382,0,354347,3193,2976,96,132,3098,4047,99,97,6775,5989,786,6800,5979,821,15,11,2074,6,11,4,8,1,1,1.32,38.63,-80.73
West Virginia,WV,1298,114,119,0,999,555,353,2,"Dec,2020",12/29/20,2020,12,South,603,37492,0,367736,3193,2976,96,132,3098,4047,99,97,6775,5989,786,6800,5979,821,15,11,2074,6,11,4,8,1,1,1.32,38.63,-80.73
West Virginia,WV,1312,78,83,1,642,340,437,0,"Jan,2021",1/26/21,2021,1,South,686,35667,0,422962,3193,2976,96,132,3098,4047,99,97,6775,5989,786,6800,5979,821,15,11,2074,6,11,4,8,1,1,1.32,38.63,-80.73
Wisconsin,WI,,13,0,0,46,18,0,0,"Apr,2020",4/29/20,2020,4,Midwest,300,6467,1175,0,11774,16324,132,136,14417,20380,108,109,24064,22473,1591,23956,22405,1551,41,39,8980,17,38,8,18,14,1,1.8,44.5,-90
Wisconsin,WI,,21,0,0,1330,47,0,0,"May,2020",5/27/20,2020,5,Midwest,276,12512,1071,0,11774,16324,132,136,14417,20380,108,109,24064,22473,1591,23956,22405,1551,41,39,8980,17,38,8,18,14,1,1.8,44.5,-90
Wisconsin,WI,,30,40,0,13009,213,231,0,"Jun,2020",6/30/20,2020,6,Midwest,192,11098,863,0,11774,16324,132,136,14417,20380,108,109,24064,22473,1591,23956,22405,1551,41,39,8980,17,38,8,18,14,1,1.8,44.5,-90
Wisconsin,WI,,46,29,0,10775,21,31,0,"Jul,2020",7/28/20,2020,7,Midwest,157,25272,1191,0,11774,16324,132,136,14417,20380,108,109,24064,22473,1591,23956,22405,1551,41,39,8980,17,38,8,18,14,1,1.8,44.5,-90
Wisconsin,WI,,75,51,0,3512,325,49,0,"Aug,2020",8/25/20,2020,8,Midwest,189,23634,1180,0,11774,16324,132,136,14417,20380,108,109,24064,22473,1591,23956,22405,1551,41,39,8980,17,38,8,18,14,1,1.8,44.5,-90
Wisconsin,WI,,203,144,0,12470,949,662,0,"Sep,2020",9/29/20,2020,9,Midwest,207,48555,1483,0,11774,16324,132,136,14417,20380,108,109,24064,22473,1591,23956,22405,1551,41,39,8980,17,38,8,18,14,1,1.8,44.5,-90
Wisconsin,WI,,493,399,0,10923,2272,1434,3,"Oct,2020",10/27/20,2020,10,Midwest,755,108747,4074,0,11774,16324,132,136,14417,20380,108,109,24064,22473,1591,23956,22405,1551,41,39,8980,17,38,8,18,14,1,1.8,44.5,-90
Wisconsin,WI,,855,778,0,19090,4381,3796,8,"Nov,2020",11/24/20,2020,11,Midwest,1402,173860,5721,0,11774,16324,132,136,14417,20380,108,109,24064,22473,1591,23956,22405,1551,41,39,8980,17,38,8,18,14,1,1.8,44.5,-90
Wisconsin,WI,,448,631,0,8060,2020,3299,12,"Dec,2020",12/29/20,2020,12,Midwest,1748,108708,4255,0,11774,16324,132,136,14417,20380,108,109,24064,22473,1591,23956,22405,1551,41,39,8980,17,38,8,18,14,1,1.8,44.5,-90
Wisconsin,WI,,226,252,0,6664,499,873,2,"Jan,2021",1/26/21,2021,1,Midwest,1192,71702,2948,0,11774,16324,132,136,14417,20380,108,109,24064,22473,1591,23956,22405,1551,41,39,8980,17,38,8,18,14,1,1.8,44.5,-90
Wyoming,WY,10,1,0,0,15,0,0,0,"Apr,2020",4/29/20,2020,4,West,7,450,39,8738,2795,1736,78,82,2914,1772,75,80,2543,2207,336,2479,2142,337,7,7,1001,0,5,2,3,4,0,3.2,43,-107.5
Wyoming,WY,6,0,0,0,15,0,0,0,"May,2020",5/29/20,2020,5,West,9,344,29,15765,2795,1736,78,82,2914,1772,75,80,2543,2207,336,2479,2142,337,7,7,1001,0,5,2,3,4,0,3.2,43,-107.5
Wyoming,WY,4,0,0,0,31,0,0,0,"Jun,2020",6/26/20,2020,6,West,4,584,32,22862,2795,1736,78,82,2914,1772,75,80,2543,2207,336,2479,2142,337,7,7,1001,0,5,2,3,4,0,3.2,43,-107.5
Wyoming,WY,360,7,0,0,805,12,0,0,"Jul,2020",7/22/20,2020,7,West,6,1239,49,31380,2795,1736,78,82,2914,1772,75,80,2543,2207,336,2479,2142,337,7,7,1001,0,5,2,3,4,0,3.2,43,-107.5
Wyoming,WY,650,21,26,0,1102,89,90,0,"Aug,2020",8/27/20,2020,8,West,11,1116,49,39030,2795,1736,78,82,2914,1772,75,80,2543,2207,336,2479,2142,337,7,7,1001,0,5,2,3,4,0,3.2,43,-107.5
Wyoming,WY,0,10,7,0,8227,6,17,0,"Sep,2020",9/25/20,2020,9,West,13,2106,57,57676,2795,1736,78,82,2914,1772,75,80,2543,2207,336,2479,2142,337,7,7,1001,0,5,2,3,4,0,3.2,43,-107.5
Wyoming,WY,0,30,13,0,0,18,1,0,"Oct,2020",10/29/20,2020,10,West,37,7350,167,105545,2795,1736,78,82,2914,1772,75,80,2543,2207,336,2479,2142,337,7,7,1001,0,5,2,3,4,0,3.2,43,-107.5
Wyoming,WY,0,116,107,0,2137,311,295,0,"Nov,2020",11/30/20,2020,11,West,128,20007,345,135669,2795,1736,78,82,2914,1772,75,80,2543,2207,336,2479,2142,337,7,7,1001,0,5,2,3,4,0,3.2,43,-107.5
Wyoming,WY,0,40,59,0,4025,124,52,1,"Dec,2020",12/29/20,2020,12,West,223,11104,318,82197,2795,1736,78,82,2914,1772,75,80,2543,2207,336,2479,2142,337,7,7,1001,0,5,2,3,4,0,3.2,43,-107.5
Wyoming,WY,0,10,16,0,2164,23,111,0,"Jan,2021",1/19/21,2021,1,West,158,7503,182,133201,2795,1736,78,82,2914,1772,75,80,2543,2207,336,2479,2142,337,7,7,1001,0,5,2,3,4,0,3.2,43,-107.5
